,Airline,Source,Destination,Additional_Info,Price,dur_min,stops,journey_day,dep_time
3490,Jet Airways,Banglore,Delhi,In-flight meal not included,5198.0,185.0,0,5,185500
3491,Jet Airways,Kolkata,Banglore,In-flight meal not included,8586.0,875.0,1,5,140500
3492,IndiGo,Chennai,Kolkata,No Info,4332.0,145.0,0,5,113500
3493,IndiGo,Kolkata,Banglore,No Info,5069.0,290.0,1,2,81000
3494,Jet Airways,Banglore,Delhi,In-flight meal not included,4544.0,180.0,0,2,82000
3495,Multiple carriers,Delhi,Cochin,No Info,14973.0,690.0,1,6,40000
3496,Air India,Banglore,New Delhi,No Info,13387.0,2120.0,3,1,64500
3497,SpiceJet,Banglore,Delhi,No Info,3625.0,160.0,0,4,55500
3498,Jet Airways,Kolkata,Banglore,In-flight meal not included,10703.0,1730.0,1,4,93500
3499,IndiGo,Kolkata,Banglore,No Info,7615.0,155.0,0,6,151000
3500,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,0,182500
3501,Jet Airways,Banglore,New Delhi,No Info,14151.0,1045.0,1,0,114000
3502,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,890.0,1,3,211000
3503,Multiple carriers,Delhi,Cochin,No Info,9205.0,630.0,1,5,83000
3504,Jet Airways,Delhi,Cochin,No Info,15554.0,335.0,1,3,225000
3505,SpiceJet,Mumbai,Hyderabad,No check-in baggage included,1965.0,90.0,0,2,224500
3506,Air India,Kolkata,Banglore,No Info,5510.0,150.0,0,5,141500
3507,Multiple carriers,Delhi,Cochin,No Info,8266.0,535.0,1,3,102000
3508,IndiGo,Mumbai,Hyderabad,No Info,3175.0,90.0,0,0,165500
3509,SpiceJet,Delhi,Cochin,No check-in baggage included,4760.0,270.0,1,3,84500
3510,Multiple carriers,Delhi,Cochin,No Info,7740.0,735.0,1,0,84500
3511,Jet Airways,Kolkata,Banglore,No Info,13941.0,570.0,1,2,140500
3512,Air Asia,Delhi,Cochin,No Info,6451.0,865.0,1,3,164500
3513,Jet Airways,Kolkata,Banglore,No Info,12681.0,1640.0,1,4,163000
3514,Jet Airways,Delhi,Cochin,No Info,15129.0,1615.0,2,2,94000
3515,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,810.0,2,4,53000
3516,Air India,Kolkata,Banglore,No Info,12324.0,725.0,2,1,82000
3517,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,150.0,0,0,171000
3518,Jet Airways,Delhi,Cochin,No Info,13014.0,1375.0,2,0,53000
3519,IndiGo,Delhi,Cochin,No Info,6442.0,940.0,1,3,65000
3520,Jet Airways,Delhi,Cochin,In-flight meal not included,12373.0,300.0,1,5,140000
3521,Jet Airways,Banglore,New Delhi,No Info,13817.0,845.0,1,1,85500
3522,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,0,185500
3523,Jet Airways,Delhi,Cochin,In-flight meal not included,9412.0,1395.0,2,2,51000
3524,Air India,Delhi,Cochin,No Info,10231.0,1275.0,2,0,220000
3525,Jet Airways,Banglore,Delhi,No Info,7229.0,175.0,0,2,155000
3526,SpiceJet,Banglore,New Delhi,No check-in baggage included,4273.0,175.0,0,6,93500
3527,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1550.0,1,5,185500
3528,IndiGo,Delhi,Cochin,No Info,7164.0,325.0,1,0,20000
3529,Jet Airways,Banglore,Delhi,In-flight meal not included,6478.0,180.0,0,3,71000
3530,Jet Airways,Banglore,Delhi,In-flight meal not included,5198.0,180.0,0,3,71000
3531,SpiceJet,Banglore,Delhi,No check-in baggage included,4319.0,160.0,0,5,55500
3532,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1040.0,1,3,191500
3533,Vistara,Delhi,Cochin,No Info,6741.0,190.0,0,5,144000
3534,Jet Airways,Kolkata,Banglore,No Info,14571.0,510.0,1,3,140500
3535,Air India,Banglore,New Delhi,Change airports,12219.0,725.0,1,3,115000
3536,Air India,Delhi,Cochin,No Info,11753.0,1245.0,2,3,105500
3537,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,900.0,1,3,80000
3538,Vistara,Kolkata,Banglore,No Info,8610.0,790.0,1,5,71000
3539,Jet Airways,Kolkata,Banglore,No Info,13626.0,510.0,1,4,140500
3540,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,1615.0,2,4,94000
3541,IndiGo,Mumbai,Hyderabad,No Info,2754.0,90.0,0,1,23500
3542,Jet Airways,Kolkata,Banglore,No Info,12692.0,1500.0,1,3,170000
3543,IndiGo,Banglore,New Delhi,No Info,6494.0,175.0,0,3,100500
3544,GoAir,Delhi,Cochin,No Info,4959.0,540.0,1,2,103500
3545,Air India,Banglore,New Delhi,No Info,12219.0,1580.0,2,3,85000
3546,Air India,Mumbai,Hyderabad,No Info,3100.0,80.0,0,5,62000
3547,Multiple carriers,Delhi,Cochin,No Info,8405.0,810.0,1,2,73000
3548,Multiple carriers,Delhi,Cochin,In-flight meal not included,6943.0,570.0,1,0,113000
3549,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,150.0,0,5,171000
3550,SpiceJet,Mumbai,Hyderabad,No Info,2017.0,90.0,0,3,224500
3551,Vistara,Kolkata,Banglore,No Info,9187.0,1065.0,1,5,170000
3552,Jet Airways,Kolkata,Banglore,No Info,13941.0,685.0,1,3,82500
3553,Jet Airways,Delhi,Cochin,In-flight meal not included,8938.0,1415.0,2,3,191500
3554,SpiceJet,Banglore,Delhi,No check-in baggage included,4319.0,170.0,0,5,93000
3555,SpiceJet,Banglore,Delhi,No check-in baggage included,3573.0,175.0,0,4,211000
3556,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,145.0,0,1,90000
3557,Jet Airways,Delhi,Cochin,In-flight meal not included,7202.0,195.0,0,3,110000
3558,Vistara,Kolkata,Banglore,No Info,9187.0,355.0,1,4,170000
3559,GoAir,Delhi,Cochin,No Info,6976.0,370.0,1,2,72500
3560,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,1100.0,1,1,181500
3561,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,870.0,1,0,21500
3562,Jet Airways,Delhi,Cochin,In-flight meal not included,10588.0,1295.0,2,5,212500
3563,Air India,Delhi,Cochin,No Info,9181.0,1275.0,2,0,220000
3564,Jet Airways,Banglore,New Delhi,In-flight meal not included,11087.0,1400.0,1,6,54500
3565,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,330.0,1,3,70500
3566,Jet Airways,Delhi,Cochin,In-flight meal not included,4886.0,195.0,0,1,110000
3567,IndiGo,Delhi,Cochin,No Info,6494.0,355.0,1,3,23500
3568,Air India,Kolkata,Banglore,No Info,12219.0,805.0,3,1,95000
3569,SpiceJet,Kolkata,Banglore,No Info,3873.0,155.0,0,3,65500
3570,Air India,Delhi,Cochin,No Info,11911.0,1595.0,2,1,164000
3571,Air India,Delhi,Cochin,No Info,8907.0,795.0,1,5,94500
3572,SpiceJet,Chennai,Kolkata,No check-in baggage included,3859.0,135.0,0,3,82000
3573,Air Asia,Kolkata,Banglore,No Info,3807.0,150.0,0,0,225000
3574,Air Asia,Kolkata,Banglore,No Info,4384.0,155.0,0,0,102000
3575,Multiple carriers,Delhi,Cochin,No Info,11622.0,460.0,1,2,45500
3576,Vistara,Banglore,New Delhi,No Info,4563.0,160.0,0,6,194000
3577,SpiceJet,Mumbai,Hyderabad,No check-in baggage included,1965.0,90.0,0,4,131500
3578,Air India,Kolkata,Banglore,No Info,4145.0,155.0,0,2,204500
3579,Jet Airways,Kolkata,Banglore,In-flight meal not included,10031.0,1410.0,1,6,211000
3580,Air India,Banglore,New Delhi,No Info,11628.0,370.0,1,3,170000
3581,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,330.0,1,5,70500
3582,SpiceJet,Mumbai,Hyderabad,No Info,2017.0,90.0,0,0,131500
3583,Vistara,Delhi,Cochin,No Info,6216.0,190.0,0,5,60000
3584,Multiple carriers,Delhi,Cochin,No Info,16294.0,835.0,3,2,113500
3585,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,2,40000
3586,Multiple carriers,Delhi,Cochin,No Info,7038.0,455.0,1,0,145500
3587,SpiceJet,Banglore,New Delhi,No Info,4760.0,475.0,1,1,102000
3588,SpiceJet,Kolkata,Banglore,No Info,3873.0,145.0,0,1,90000
3589,Air India,Mumbai,Hyderabad,No Info,3100.0,90.0,0,1,135500
3590,Multiple carriers,Delhi,Cochin,No Info,12507.0,540.0,1,0,100000
3591,Air Asia,Delhi,Cochin,No Info,6152.0,875.0,1,1,75500
3592,Air India,Kolkata,Banglore,No Info,8030.0,675.0,1,4,95000
3593,Jet Airways,Banglore,Delhi,In-flight meal not included,5769.0,180.0,0,1,82000
3594,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,3,171500
3595,Air India,Delhi,Cochin,No Info,8372.0,1420.0,1,5,94500
3596,Jet Airways,Banglore,New Delhi,No Info,8578.0,280.0,1,4,94500
3597,Air India,Delhi,Cochin,No Info,11228.0,1275.0,2,5,220000
3598,Air India,Kolkata,Banglore,No Info,13227.0,1385.0,2,5,95000
3599,IndiGo,Banglore,New Delhi,No Info,6494.0,175.0,0,4,200000
3600,Multiple carriers,Delhi,Cochin,No Info,12192.0,525.0,1,4,35000
3601,Jet Airways,Delhi,Cochin,No Info,12819.0,1195.0,2,3,230500
3602,IndiGo,Banglore,Delhi,No Info,3943.0,165.0,0,3,60500
3603,Multiple carriers,Delhi,Cochin,In-flight meal not included,13587.0,755.0,1,1,2000
3604,Air India,Banglore,Delhi,No Info,5228.0,165.0,0,3,61000
3605,Jet Airways,Delhi,Cochin,No Info,14300.0,970.0,2,4,121500
3606,Air India,Kolkata,Banglore,No Info,10151.0,1830.0,2,5,120000
3607,IndiGo,Kolkata,Banglore,No Info,5699.0,280.0,1,2,173500
3608,Vistara,Kolkata,Banglore,No Info,9187.0,1655.0,1,1,71000
3609,Vistara,Kolkata,Banglore,No Info,8452.0,765.0,1,3,202000
3610,Multiple carriers,Delhi,Cochin,No Info,13961.0,665.0,1,3,21500
3611,Jet Airways,Banglore,Delhi,In-flight meal not included,5769.0,180.0,0,0,71000
3612,Multiple carriers,Delhi,Cochin,No Info,10877.0,690.0,1,0,73000
3613,IndiGo,Banglore,Delhi,No Info,4591.0,170.0,0,2,233000
3614,Air India,Kolkata,Banglore,No Info,12219.0,1200.0,2,2,92500
3615,Jet Airways,Delhi,Cochin,In-flight meal not included,12373.0,610.0,1,3,181500
3616,Air Asia,Kolkata,Banglore,No Info,3807.0,150.0,0,3,195500
3617,Vistara,Kolkata,Banglore,No Info,9555.0,790.0,1,4,71000
3618,Air Asia,Banglore,Delhi,No Info,4483.0,165.0,0,3,111000
3619,Jet Airways,Kolkata,Banglore,No Info,14781.0,400.0,1,3,140500
3620,Jet Airways,Delhi,Cochin,No Info,13292.0,1620.0,2,2,93500
3621,Jet Airways,Delhi,Cochin,In-flight meal not included,12373.0,1425.0,1,5,191500
3622,IndiGo,Delhi,Cochin,No Info,5530.0,320.0,1,1,65000
3623,IndiGo,Delhi,Cochin,No Info,7081.0,750.0,1,5,83000
3624,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,870.0,1,5,90000
3625,Multiple carriers,Delhi,Cochin,No Info,9316.0,455.0,1,0,114000
3626,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,705.0,1,3,63000
3627,IndiGo,Delhi,Cochin,No Info,6494.0,810.0,1,5,73000
3628,IndiGo,Banglore,Delhi,No Info,4823.0,180.0,0,0,165500
3629,Air India,Delhi,Cochin,No Info,12940.0,870.0,1,0,40000
3630,Jet Airways,Kolkata,Banglore,No Info,13374.0,450.0,1,3,211000
3631,Multiple carriers,Delhi,Cochin,No Info,13062.0,570.0,1,3,113000
3632,Jet Airways,Delhi,Cochin,No Info,13014.0,810.0,2,2,53000
3633,Jet Airways,Banglore,Delhi,No Info,8541.0,185.0,0,4,185500
3634,Jet Airways,Kolkata,Banglore,In-flight meal not included,11134.0,1210.0,1,6,135500
3635,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,615.0,1,3,85500
3636,Multiple carriers,Delhi,Cochin,No Info,8888.0,555.0,1,3,131500
3637,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,865.0,1,3,185500
3638,Multiple carriers,Delhi,Cochin,No Info,13587.0,505.0,1,0,70500
3639,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,890.0,1,3,203500
3640,Vistara,Banglore,New Delhi,No Info,9345.0,160.0,0,0,194000
3641,Multiple carriers,Delhi,Cochin,No Info,8073.0,510.0,1,2,170000
3642,SpiceJet,Banglore,Delhi,No Info,4991.0,170.0,0,2,93000
3643,GoAir,Banglore,Delhi,No Info,3419.0,165.0,0,4,205500
3644,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1395.0,1,3,194500
3645,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1010.0,1,6,194500
3646,Air Asia,Kolkata,Banglore,No Info,3807.0,150.0,0,0,225000
3647,IndiGo,Mumbai,Hyderabad,No Info,5755.0,85.0,0,6,120000
3648,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,395.0,1,6,215000
3649,Air India,Delhi,Cochin,No Info,13039.0,865.0,2,1,171500
3650,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,745.0,1,3,85500
3651,IndiGo,Chennai,Kolkata,No Info,6297.0,140.0,0,1,75500
3652,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,3210.0,90.0,0,0,193500
3653,Multiple carriers,Delhi,Cochin,No Info,15147.0,640.0,1,6,102000
3654,IndiGo,Mumbai,Hyderabad,No Info,4049.0,90.0,0,0,91000
3655,Jet Airways,Delhi,Cochin,No Info,13882.0,1630.0,2,4,92500
3656,Air India,Kolkata,Banglore,No Info,8366.0,745.0,1,1,92500
3657,Jet Airways,Banglore,New Delhi,In-flight meal not included,9134.0,530.0,1,4,225000
3658,IndiGo,Banglore,Delhi,No Info,4823.0,170.0,0,0,83000
3659,Air India,Kolkata,Banglore,No Info,5006.0,315.0,1,2,143500
3660,Air India,Delhi,Cochin,No Info,7480.0,1255.0,1,6,123000
3661,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,365.0,1,3,163000
3662,Jet Airways,Kolkata,Banglore,In-flight meal not included,7064.0,735.0,1,4,200000
3663,IndiGo,Kolkata,Banglore,No Info,5224.0,150.0,0,4,142500
3664,Air Asia,Kolkata,Banglore,No Info,4384.0,155.0,0,4,102000
3665,Multiple carriers,Delhi,Cochin,No Info,13377.0,750.0,1,6,130000
3666,Multiple carriers,Delhi,Cochin,No Info,8837.0,755.0,1,0,64000
3667,Air India,Delhi,Cochin,No Info,12219.0,965.0,1,6,172000
3668,Air India,Delhi,Cochin,No Info,10441.0,1275.0,2,4,220000
3669,IndiGo,Chennai,Kolkata,No Info,3597.0,140.0,0,3,131500
3670,Air Asia,Kolkata,Banglore,No Info,3807.0,150.0,0,4,195500
3671,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,735.0,1,2,200000
3672,Jet Airways,Kolkata,Banglore,No Info,12681.0,1430.0,1,4,200000
3673,Vistara,Banglore,Delhi,No Info,4668.0,170.0,0,4,113000
3674,Jet Airways,Delhi,Cochin,No Info,15129.0,1390.0,2,5,132500
3675,Multiple carriers,Delhi,Cochin,No Info,13587.0,485.0,1,6,173000
3676,Air India,Delhi,Cochin,No Info,8372.0,640.0,1,2,210000
3677,SpiceJet,Kolkata,Banglore,No Info,4760.0,150.0,0,3,171500
3678,Jet Airways,Kolkata,Banglore,No Info,8355.0,435.0,1,5,102000
3679,IndiGo,Mumbai,Hyderabad,No Info,2754.0,90.0,0,4,23500
3680,Multiple carriers,Delhi,Cochin,No Info,13377.0,630.0,1,5,150000
3681,Jet Airways,Delhi,Cochin,No Info,15554.0,1395.0,1,3,194500
3682,IndiGo,Kolkata,Banglore,No Info,5224.0,150.0,0,5,142500
3683,IndiGo,Delhi,Cochin,No Info,6069.0,300.0,1,4,160000
3684,Jet Airways,Delhi,Cochin,In-flight meal not included,12373.0,870.0,1,3,113000
3685,Jet Airways,Kolkata,Banglore,In-flight meal not included,6959.0,585.0,1,4,185500
3686,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,145.0,0,0,90000
3687,Air India,Delhi,Cochin,No Info,8669.0,925.0,1,2,35000
3688,Jet Airways,Delhi,Cochin,No Info,13014.0,810.0,2,6,53000
3689,Jet Airways,Kolkata,Banglore,No Info,13731.0,1215.0,1,3,82500
3690,Multiple carriers,Delhi,Cochin,No Info,7888.0,930.0,1,1,100000
3691,Vistara,Kolkata,Banglore,No Info,9345.0,900.0,1,6,71000
3692,Vistara,Mumbai,Hyderabad,No Info,9345.0,1290.0,1,0,115500
3693,Jet Airways,Kolkata,Banglore,No Info,14571.0,425.0,1,4,163000
3694,IndiGo,Banglore,Delhi,No Info,4591.0,175.0,0,5,3000
3695,Air India,Kolkata,Banglore,No Info,12592.0,1700.0,2,3,92500
3696,IndiGo,Kolkata,Banglore,No Info,4804.0,150.0,0,3,142500
3697,Jet Airways,Kolkata,Banglore,No Info,14388.0,1090.0,1,1,140500
3698,Air India,Delhi,Cochin,No Info,14851.0,1275.0,2,1,220000
3699,Jet Airways,Kolkata,Banglore,In-flight meal not included,8586.0,665.0,1,5,211000
3700,Jet Airways,Banglore,New Delhi,1 Long layover,14151.0,640.0,1,3,225000
3701,Jet Airways,Delhi,Cochin,No Info,14237.0,600.0,2,4,182500
3702,IndiGo,Kolkata,Banglore,No Info,5069.0,290.0,1,3,81000
3703,Jet Airways,Delhi,Cochin,No Info,16079.0,330.0,1,6,70500
3704,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,800.0,1,2,185500
3705,Multiple carriers,Delhi,Cochin,No Info,13587.0,570.0,1,0,113000
3706,Air India,Kolkata,Banglore,No Info,10808.0,1605.0,1,6,203000
3707,Multiple carriers,Delhi,Cochin,In-flight meal not included,11446.0,555.0,1,0,100000
3708,Air India,Mumbai,Hyderabad,No Info,3100.0,85.0,0,5,193000
3709,GoAir,Kolkata,Banglore,No Info,6484.0,455.0,1,5,164000
3710,IndiGo,Mumbai,Hyderabad,No Info,4049.0,90.0,0,3,62500
3711,SpiceJet,Banglore,New Delhi,No check-in baggage included,3873.0,170.0,0,6,203000
3712,IndiGo,Banglore,New Delhi,No Info,7280.0,310.0,1,1,193000
3713,Air India,Mumbai,Hyderabad,No Info,3625.0,90.0,0,0,135500
3714,SpiceJet,Banglore,Delhi,No check-in baggage included,3919.0,175.0,0,5,211000
3715,Jet Airways,Delhi,Cochin,No Info,15554.0,1005.0,1,3,21500
3716,IndiGo,Chennai,Kolkata,No Info,3850.0,140.0,0,2,75500
3717,Jet Airways,Delhi,Cochin,No Info,15129.0,1195.0,2,1,230500
3718,Jet Airways,Banglore,Delhi,No Info,7229.0,185.0,0,3,185500
3719,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,5,185500
3720,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,2,185500
3721,Vistara,Kolkata,Banglore,No Info,9345.0,1560.0,1,6,71000
3722,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,6,185500
3723,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,925.0,1,4,130000
3724,IndiGo,Delhi,Cochin,No Info,6818.0,665.0,1,3,50500
3725,SpiceJet,Mumbai,Hyderabad,No check-in baggage included,1965.0,90.0,0,0,224500
3726,Vistara,Kolkata,Banglore,No Info,9345.0,975.0,1,3,71000
3727,IndiGo,Delhi,Cochin,No Info,6938.0,380.0,1,3,161000
3728,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,1615.0,2,5,94000
3729,Air India,Delhi,Cochin,No Info,11753.0,1245.0,2,4,105500
3730,Air India,Delhi,Cochin,No Info,12488.0,1485.0,2,0,183000
3731,Jet Airways,Kolkata,Banglore,In-flight meal not included,9899.0,345.0,1,4,140500
3732,Multiple carriers,Delhi,Cochin,No Info,11622.0,585.0,1,3,91500
3733,SpiceJet,Kolkata,Banglore,No Info,3847.0,160.0,0,2,65500
3734,Jet Airways,Delhi,Cochin,No Info,16079.0,335.0,1,3,225000
3735,Jet Airways,Banglore,Delhi,In-flight meal not included,6478.0,165.0,0,1,60000
3736,Air India,Delhi,Cochin,No Info,5201.0,180.0,0,4,141000
3737,Air Asia,Kolkata,Banglore,No Info,4409.0,155.0,0,3,102000
3738,Jet Airways,Banglore,New Delhi,No Info,14151.0,1475.0,1,0,85500
3739,Vistara,Banglore,Delhi,No Info,4878.0,155.0,0,0,170000
3740,SpiceJet,Banglore,Delhi,No check-in baggage included,3573.0,160.0,0,5,55500
3741,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1220.0,1,5,200000
3742,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,6,221500
3743,Air India,Delhi,Cochin,No Info,5201.0,180.0,0,3,141000
3744,Multiple carriers,Delhi,Cochin,No Info,14533.0,375.0,1,5,130000
3745,SpiceJet,Kolkata,Banglore,No Info,3873.0,150.0,0,2,222000
3746,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,140.0,0,3,174500
3747,Multiple carriers,Delhi,Cochin,No Info,7215.0,640.0,1,3,102000
3748,Multiple carriers,Delhi,Cochin,No Info,11999.0,510.0,1,3,102000
3749,IndiGo,Mumbai,Hyderabad,No Info,2754.0,90.0,0,5,120000
3750,Jet Airways,Banglore,New Delhi,No Info,13817.0,950.0,1,1,185500
3751,Air Asia,Kolkata,Banglore,No Info,4107.0,150.0,0,5,195500
3752,Multiple carriers,Delhi,Cochin,No Info,8073.0,720.0,1,3,90000
3753,IndiGo,Mumbai,Hyderabad,No Info,2227.0,90.0,0,3,212000
3754,Jet Airways,Kolkata,Banglore,In-flight meal not included,10539.0,1295.0,1,3,202500
3755,IndiGo,Banglore,Delhi,No Info,3943.0,165.0,0,1,13000
3756,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1575.0,1,4,140500
3757,SpiceJet,Banglore,New Delhi,No Info,3925.0,170.0,0,6,203000
3758,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,3210.0,85.0,0,5,25500
3759,Jet Airways,Banglore,Delhi,No Info,8016.0,180.0,0,3,174500
3760,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,150.0,0,2,171000
3761,Jet Airways,Kolkata,Banglore,No Info,14388.0,450.0,1,3,211000
3762,IndiGo,Chennai,Kolkata,No Info,3597.0,140.0,0,1,144500
3763,Multiple carriers,Delhi,Cochin,In-flight meal not included,14086.0,630.0,1,1,150500
3764,IndiGo,Banglore,Delhi,No Info,3749.0,170.0,0,4,221000
3765,Jet Airways,Banglore,Delhi,No Info,7229.0,165.0,0,4,60000
3766,Multiple carriers,Delhi,Cochin,No Info,15603.0,840.0,1,0,70000
3767,IndiGo,Banglore,Delhi,No Info,4823.0,170.0,0,0,200000
3768,Jet Airways,Mumbai,Hyderabad,No Info,8040.0,90.0,0,0,102000
3769,Jet Airways,Kolkata,Banglore,No Info,13941.0,1655.0,1,2,63000
3770,Jet Airways,Delhi,Cochin,No Info,14714.0,395.0,1,3,215000
3771,Vistara,Kolkata,Banglore,No Info,7927.0,700.0,1,4,71000
3772,Jet Airways,Banglore,Delhi,In-flight meal not included,4030.0,175.0,0,2,111000
3773,IndiGo,Delhi,Cochin,No Info,6494.0,710.0,1,3,91000
3774,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,590.0,1,2,82500
3775,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,1610.0,1,3,63000
3776,IndiGo,Kolkata,Banglore,No Info,4148.0,155.0,0,2,221000
3777,IndiGo,Delhi,Cochin,No Info,6496.0,295.0,1,0,51000
3778,IndiGo,Kolkata,Banglore,No Info,4148.0,155.0,0,0,221000
3779,Jet Airways,Kolkata,Banglore,No Info,13339.0,790.0,1,6,63000
3780,Jet Airways,Delhi,Cochin,No Info,13882.0,1630.0,2,5,92500
3781,IndiGo,Banglore,Delhi,No Info,3943.0,165.0,0,3,13000
3782,Jet Airways,Banglore,New Delhi,In-flight meal not included,11087.0,950.0,1,1,203500
3783,Jet Airways,Delhi,Cochin,In-flight meal not included,15318.0,505.0,2,3,200000
3784,SpiceJet,Kolkata,Banglore,No Info,3873.0,150.0,0,3,222000
3785,Multiple carriers,Delhi,Cochin,No Info,11573.0,845.0,1,0,45500
3786,Vistara,Banglore,Delhi,No Info,4668.0,170.0,0,2,113000
3787,Air India,Banglore,New Delhi,No Info,13576.0,980.0,2,3,55000
3788,Air India,Banglore,New Delhi,1 Long layover,12219.0,1510.0,1,3,115000
3789,Vistara,Banglore,Delhi,No Info,5403.0,170.0,0,6,113000
3790,Jet Airways,Delhi,Cochin,No Info,14151.0,2300.0,2,0,52500
3791,Jet Airways,Kolkata,Banglore,No Info,14781.0,665.0,1,1,211000
3792,Jet Airways,Banglore,Delhi,In-flight meal not included,4544.0,175.0,0,2,111000
3793,Air India,Kolkata,Banglore,No Info,9416.0,1195.0,2,4,120000
3794,Vistara,Kolkata,Banglore,No Info,8662.0,945.0,1,4,71000
3795,Air India,Delhi,Cochin,No Info,9194.0,555.0,1,0,100000
3796,SpiceJet,Kolkata,Banglore,No Info,3873.0,155.0,0,2,65500
3797,IndiGo,Kolkata,Banglore,No Info,6494.0,295.0,1,4,92000
3798,Air India,Delhi,Cochin,No Info,8907.0,795.0,1,4,94500
3799,Air India,Delhi,Cochin,No Info,8770.0,1560.0,2,3,171500
3800,Jet Airways,Delhi,Cochin,No Info,12242.0,1110.0,1,2,95500
3801,Multiple carriers,Delhi,Cochin,No Info,12192.0,540.0,1,4,100000
3802,Vistara,Kolkata,Banglore,No Info,8505.0,1655.0,1,4,71000
3803,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,1155.0,1,3,140500
3804,Multiple carriers,Delhi,Cochin,No Info,8614.0,705.0,1,5,73000
3805,Jet Airways,Delhi,Cochin,No Info,13292.0,1375.0,2,0,53000
3806,Multiple carriers,Delhi,Cochin,No Info,7740.0,490.0,1,2,125000
3807,IndiGo,Delhi,Cochin,No Info,6494.0,415.0,1,5,183500
3808,IndiGo,Delhi,Cochin,No Info,6494.0,765.0,2,0,83500
3809,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,3,171500
3810,Vistara,Banglore,Delhi,No Info,4668.0,170.0,0,1,94500
3811,Multiple carriers,Delhi,Cochin,In-flight meal not included,5797.0,615.0,1,0,151500
3812,Air India,Delhi,Cochin,No Info,4729.0,180.0,0,0,141000
3813,Multiple carriers,Delhi,Cochin,No Info,7888.0,750.0,1,1,130000
